species_id,has_phytase,has_siderophore,has_both,family,genus,phylum
s__JAAZVP01_sp018623495--GB_GCA_018623495.1,1,0,0,f__JAAZVP01,g__JAAZVP01,p__Pseudomonadota
s__Pseudomonas_E_marvdashtae--RS_GCF_014268655.2,0,1,0,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__Acetatifactor_sp945485625--GB_GCA_945485625.1,0,0,0,f__Lachnospiraceae,g__Acetatifactor,p__Bacillota_A
s__UBA2487_sp021845925--GB_GCA_021845925.1,0,0,0,f__Sulfuriferulaceae,g__UBA2487,p__Pseudomonadota
s__Aestuariivivens_marinum--RS_GCF_022662175.1,0,0,0,f__Flavobacteriaceae,g__Aestuariivivens,p__Bacteroidota
s__Brevibacterium_oceani--RS_GCF_013623835.1,0,0,0,f__Brevibacteriaceae,g__Brevibacterium,p__Actinomycetota
s__Hyphomonas_sp020638455--GB_GCA_020638455.1,1,0,0,f__Hyphomonadaceae,g__Hyphomonas,p__Pseudomonadota
s__GWC2-36-17_sp000992345--GB_GCA_000992345.1,0,0,0,f__GWC2-36-17,g__GWC2-36-17,p__Patescibacteria
s__Georgenia_thermotolerans--RS_GCF_009193185.1,1,0,0,f__Actinomycetaceae,g__Georgenia,p__Actinomycetota
s__Albidovulum_sp020637635--GB_GCA_020637635.1,0,0,0,f__Rhodobacteraceae,g__Albidovulum,p__Pseudomonadota
s__Aeromonas_encheleia--RS_GCF_900637545.1,0,1,0,f__Aeromonadaceae,g__Aeromonas,p__Pseudomonadota
s__Flavobacterium_nitrogenifigens--RS_GCF_003254565.1,1,0,0,f__Flavobacteriaceae,g__Flavobacterium,p__Bacteroidota
s__Chryseoglobus_sp013823625--GB_GCA_013823625.1,0,0,0,f__Microbacteriaceae,g__Chryseoglobus,p__Actinomycetota
s__JAEHKU01_sp016838825--GB_GCA_016838825.1,0,0,0,f__Nitrosopumilaceae,g__JAEHKU01,p__Thermoproteota
s__Flavobacterium_bizetiae--RS_GCF_902804475.1,0,0,0,f__Flavobacteriaceae,g__Flavobacterium,p__Bacteroidota
s__RZYF01_sp010014665--GB_GCA_010014665.1,0,0,0,f__UBA5946,g__RZYF01,p__Patescibacteria
s__C7867-006_sp001824295--GB_GCA_001824295.1,0,0,0,f__Zambryskibacteraceae,g__C7867-006,p__Patescibacteria
s__UBA10566_sp002399025--GB_GCA_002399025.1,0,0,0,f__P3,g__UBA10566,p__Bacteroidota
s__Giesbergeria_sp023954035--GB_GCA_023954035.1,0,1,0,f__Burkholderiaceae_B,g__Giesbergeria,p__Pseudomonadota
s__JADGDA01_sp015228695--GB_GCA_015228695.1,1,0,0,f__Rhodospirillaceae,g__JADGDA01,p__Pseudomonadota
s__Halioglobus_lutimaris--RS_GCF_002866825.1,1,0,0,f__Halieaceae,g__Halioglobus,p__Pseudomonadota
s__Nitrospira_A_sp900696505--GB_GCA_900696505.1,1,0,0,f__Nitrospiraceae,g__Nitrospira_A,p__Nitrospirota
s__JACJXW01_sp020636405--GB_GCA_020636405.1,1,0,0,f__Saprospiraceae,g__JACJXW01,p__Bacteroidota
s__JACKAP01_sp020635015--GB_GCA_020635015.1,1,0,0,f__J042,g__JACKAP01,p__Calditrichota
s__UBA1309_sp002307185--GB_GCA_002307185.1,1,0,0,f__Dysgonomonadaceae,g__UBA1309,p__Bacteroidota
s__SZUA-226_sp004357365--GB_GCA_004357365.1,0,0,0,f__Nitrospinaceae,g__SZUA-226,p__Nitrospinota
s__Actinoplanes_sp900119315--RS_GCF_900119315.1,0,1,0,f__Micromonosporaceae,g__Actinoplanes,p__Actinomycetota
s__Ochrobactrum_sp900470195--GB_GCA_900470195.1,0,0,0,f__Rhizobiaceae,g__Ochrobactrum,p__Pseudomonadota
s__Bog-1183_sp003136635--GB_GCA_003136635.1,0,0,0,f__Palsa-1180,g__Bog-1183,p__FCPU426
s__LD21_sp016936435--GB_GCA_016936435.1,0,0,0,f__VadinHA17,g__LD21,p__Bacteroidota
s__CAG-269_sp930982035--GB_GCA_930982035.1,0,0,0,f__CAG-508,g__CAG-269,p__Bacillota_A
s__JAMCYW01_sp021792395--GB_GCA_021792395.1,1,0,0,f__Micrarchaeaceae,g__JAMCYW01,p__Micrarchaeota
s__JAAZBK01_sp020439505--GB_GCA_020439505.1,0,0,0,f__JAAYBP01,g__JAAZBK01,p__Actinomycetota
s__Paenarthrobacter_nicotinovorans--RS_GCF_021919345.1,0,1,0,f__Micrococcaceae,g__Paenarthrobacter,p__Actinomycetota
s__Aminicella_lysinilytica--RS_GCF_004362975.1,0,0,0,f__Anaerovoracaceae,g__Aminicella,p__Bacillota_A
s__B91-G9_sp003650935--GB_GCA_021161865.1,0,0,0,f__B18-G2,g__B91-G9,p__Thermoplasmatota
s__Ferruginibacter_sp018268155--GB_GCA_019638525.1,0,0,0,f__Chitinophagaceae,g__Ferruginibacter,p__Bacteroidota
s__Shewanella_loihica--RS_GCF_000016065.1,0,0,0,f__Shewanellaceae,g__Shewanella,p__Pseudomonadota
s__UBA10449_sp001917895--GB_GCA_001917895.1,0,0,0,f__Dormibacteraceae,g__UBA10449,p__Dormibacterota
s__Mesorhizobium_caraganae--RS_GCF_016836705.1,0,1,0,f__Rhizobiaceae,g__Mesorhizobium,p__Pseudomonadota
s__JAJYKS01_sp021788365--GB_GCA_021788365.1,0,0,0,f__UBA12108,g__JAJYKS01,p__Patescibacteria
s__AV80_sp003134785--GB_GCA_003134785.1,0,0,0,f__UBA10450,g__AV80,p__Verrucomicrobiota
s__JAFGRW01_sp016934935--GB_GCA_016934935.1,0,0,0,f__JAFGJZ01,g__JAFGRW01,p__Spirochaetota
s__Sulfobium_sp021787505--GB_GCA_021787505.1,0,0,0,f__UBA6898,g__Sulfobium,p__Nitrospirota
s__Gemmatimonas_sp002483225--GB_GCA_002483225.1,0,0,0,f__Gemmatimonadaceae,g__Gemmatimonas,p__Gemmatimonadota
s__Stutzerimonas_degradans--RS_GCF_024448505.1,0,0,0,f__Pseudomonadaceae,g__Stutzerimonas,p__Pseudomonadota
s__JAGOAT01_sp020639315--GB_GCA_020639315.1,0,0,0,f__JAGOAT01,g__JAGOAT01,p__Patescibacteria
s__Streptomyces_spiralis--RS_GCF_014654675.1,0,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__SLQV01_sp007124745--GB_GCA_007124745.1,0,0,0,f__SLQV01,g__SLQV01,p__Myxococcota
s__SG8-38_sp003647035--GB_GCA_003647035.1,0,0,0,f__SG8-38,g__SG8-38,p__Myxococcota
s__Parvibaculum_sp019635935--GB_GCA_019635935.1,0,0,0,f__Parvibaculaceae,g__Parvibaculum,p__Pseudomonadota
s__Streptomyces_lydicus--RS_GCF_000717345.1,1,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__MFBS3-17_sp014041915--RS_GCF_014041915.1,0,0,0,f__Weeksellaceae,g__MFBS3-17,p__Bacteroidota
s__CSBr16-58_sp003566715--GB_GCA_003566715.1,0,0,0,f__Schleiferiaceae,g__CSBr16-58,p__Bacteroidota
s__Blastopirellula_sp020966755--RS_GCF_020966755.1,0,0,0,f__Pirellulaceae,g__Blastopirellula,p__Planctomycetota
s__Streptomyces_mesophilus--RS_GCF_011044995.1,0,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Streptomyces_katrae_A--RS_GCF_002028425.1,0,1,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__JAJZOT01_sp021801305--GB_GCA_021801305.1,1,0,0,f__Thermoplasmataceae,g__JAJZOT01,p__Thermoplasmatota
s__Caballeronia_crenata--GB_GCA_001190015.1,1,0,0,f__Burkholderiaceae,g__Caballeronia,p__Pseudomonadota
s__Azonexus_fungiphilus--RS_GCF_003634965.1,0,0,0,f__Rhodocyclaceae,g__Azonexus,p__Pseudomonadota
s__SMXJ01_sp004356305--GB_GCA_004356305.1,0,0,0,f__Flavobacteriaceae,g__SMXJ01,p__Bacteroidota
s__Mangrovimonas_sp001280515--RS_GCF_001280515.1,1,0,0,f__Flavobacteriaceae,g__Mangrovimonas,p__Bacteroidota
s__Amycolatopsis_roodepoortensis--RS_GCF_014873915.1,0,0,0,f__Pseudonocardiaceae,g__Amycolatopsis,p__Actinomycetota
s__20CM-2-70-11_sp003221695--GB_GCA_003221695.1,0,0,0,f__CSP1-6,g__20CM-2-70-11,p__Methylomirabilota
s__Clostridium_S_felsineum--RS_GCF_002006355.2,1,0,0,f__Clostridiaceae,g__Clostridium_S,p__Bacillota_A
s__Frigoribacterium_endophyticum--RS_GCF_011759585.1,0,1,0,f__Microbacteriaceae,g__Frigoribacterium,p__Actinomycetota
s__Methylotenera_sp013141075--GB_GCA_013141075.1,0,0,0,f__Methylophilaceae,g__Methylotenera,p__Pseudomonadota
s__Keratinibaculum_paraultunense--RS_GCF_016767175.1,0,0,0,f__Tepidimicrobiaceae,g__Keratinibaculum,p__Bacillota_A
s__DTU032_sp002427505--GB_GCA_002427505.1,0,0,0,f__DTU023,g__DTU032,p__Bacillota_A
s__Streptomyces_sp002846625--RS_GCF_012273535.1,1,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__AR12_sp003220225--GB_GCA_003220225.1,0,0,0,f__CSP1-6,g__AR12,p__Methylomirabilota
s__Methanocomedens_sp014237145--GB_GCA_014237145.1,0,0,0,f__Methanocomedenaceae,g__Methanocomedens,p__Halobacteriota
s__Sphingomonas_insulae--RS_GCF_010450875.1,0,0,0,f__Sphingomonadaceae,g__Sphingomonas,p__Pseudomonadota
s__Desulfofustis_glycolicus--RS_GCF_900130015.1,0,0,0,f__Desulfocapsaceae,g__Desulfofustis,p__Desulfobacterota
s__Simkania_negevensis--RS_GCF_000237205.1,1,1,1,f__Simkaniaceae,g__Simkania,p__Chlamydiota
s__Draconibacterium_sp011799805--RS_GCF_011799805.1,0,0,0,f__Prolixibacteraceae,g__Draconibacterium,p__Bacteroidota
s__Methylobacter_marinus--RS_GCF_000383855.1,0,0,0,f__Methylomonadaceae,g__Methylobacter,p__Pseudomonadota
s__Virgibacillus_chiguensis--RS_GCF_900129865.1,1,0,0,f__Amphibacillaceae,g__Virgibacillus,p__Bacillota
s__Kitasatospora_novaecaesareae--RS_GCF_000716875.1,0,1,0,f__Streptomycetaceae,g__Kitasatospora,p__Actinomycetota
s__Bog-877_sp003132265--GB_GCA_003132265.1,1,0,0,f__Bog-877,g__Bog-877,p__Dormibacterota
s__DTBU01_sp018396755--GB_GCA_018396755.1,0,0,0,f__B24,g__DTBU01,p__Thermoproteota
s__UBA1211_sp002309585--GB_GCA_002309585.1,0,0,0,f__UBA1067,g__UBA1211,p__Verrucomicrobiota
s__PXBQ01_sp003566875--GB_GCA_003566875.1,0,0,0,f__PXBQ01,g__PXBQ01,p__Spirochaetota
s__Pseudomonas_E_koreensis--RS_GCF_012986595.1,0,0,0,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__Phenylobacterium_sp001425305--RS_GCF_001425305.1,1,0,0,f__Caulobacteraceae,g__Phenylobacterium,p__Pseudomonadota
s__SM1-50_sp002900555--GB_GCA_002900555.1,0,0,0,f__DHVEG-1,g__SM1-50,p__Thermoplasmatota
s__Microbacterium_sp913774845--GB_GCA_913774845.1,0,0,0,f__Microbacteriaceae,g__Microbacterium,p__Actinomycetota
s__JAMCVD01_sp023381995--GB_GCA_023381995.1,0,0,0,f__JAMCPX01,g__JAMCVD01,p__JAMCPX01
s__Mangrovimonas_yunxiaonensis--RS_GCF_000733475.1,0,0,0,f__Flavobacteriaceae,g__Mangrovimonas,p__Bacteroidota
s__Udaeobacter_sp003218815--GB_GCA_003218815.1,0,0,0,f__UBA10450,g__Udaeobacter,p__Verrucomicrobiota
s__Allokutzneria_albata--RS_GCF_900103775.1,0,1,0,f__Pseudonocardiaceae,g__Allokutzneria,p__Actinomycetota
s__GMQP-bins7_sp020029615--GB_GCA_020029615.1,0,0,0,f__Gaiellaceae,g__GMQP-bins7,p__Actinomycetota
s__Pseudoduganella_plicata--RS_GCF_004421005.1,0,0,0,f__Burkholderiaceae,g__Pseudoduganella,p__Pseudomonadota
s__JADFJB01_sp022566355--GB_GCA_022566355.1,0,0,0,f__DREG01,g__JADFJB01,p__JdFR-76
s__Pseudomonas_E_chlororaphis_F--RS_GCF_003850345.1,1,1,1,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__Palsa-1447_sp003140665--GB_GCA_003140665.1,1,0,0,f__Opitutaceae,g__Palsa-1447,p__Verrucomicrobiota
s__JADGBG01_sp015231605--GB_GCA_015231605.1,1,0,0,f__Magnetovibrionaceae,g__JADGBG01,p__Pseudomonadota
s__T3SED10-7_sp007127255--GB_GCA_007127255.1,0,0,0,f__DTU022,g__T3SED10-7,p__Bacillota_D
s__Melghirimyces_thermohalophilus--RS_GCF_900102685.1,0,0,0,f__DSM-45169,g__Melghirimyces,p__Bacillota
s__Ferrimicrobium_acidiphilum--RS_GCF_000949255.1,1,0,0,f__Acidimicrobiaceae,g__Ferrimicrobium,p__Actinomycetota
s__Serinicoccus_marinus--RS_GCF_008386315.1,0,0,0,f__Dermatophilaceae,g__Serinicoccus,p__Actinomycetota
s__B10-G16_sp003649185--GB_GCA_003649185.1,0,0,0,f__B10-G16,g__B10-G16,p__Thermoproteota
s__GCA-2722315_sp018334995--GB_GCA_018334995.1,0,0,0,f__Wenzhouxiangellaceae,g__GCA-2722315,p__Pseudomonadota
s__Burkholderia_cepacia_C--RS_GCF_001039005.1,0,1,0,f__Burkholderiaceae,g__Burkholderia,p__Pseudomonadota
s__Rhizomicrobium_sp018971835--GB_GCA_018971835.1,0,0,0,f__Micropepsaceae,g__Rhizomicrobium,p__Pseudomonadota
s__JAKASW01_sp021785235--GB_GCA_021785235.1,0,0,0,f__JAKASW01,g__JAKASW01,p__Bacteroidota
s__Herbaspirillum_robiniae--RS_GCF_002213415.1,0,0,0,f__Burkholderiaceae,g__Herbaspirillum,p__Pseudomonadota
s__JADFXK01_sp015233285--GB_GCA_015233285.1,0,0,0,f__JADFXK01,g__JADFXK01,p__Desulfobacterota
s__UBA4124_sp002413705--GB_GCA_002413705.1,0,0,0,f__UBA9973,g__UBA4124,p__Patescibacteria
s__Prevotella_sp945829115--GB_GCA_945829115.1,1,0,0,f__Bacteroidaceae,g__Prevotella,p__Bacteroidota
s__Nitrospira_F_sp902500705--GB_GCA_902500705.1,0,0,0,f__Nitrospiraceae,g__Nitrospira_F,p__Nitrospirota
s__JADGAN01_sp015231955--GB_GCA_015231955.1,0,0,0,f__Bacteriovoracaceae,g__JADGAN01,p__Bdellovibrionota
s__Bog-209_sp003132325--GB_GCA_003132325.1,0,0,0,f__SbA1,g__Bog-209,p__Acidobacteriota
s__Kitasatospora_aureofaciens--RS_GCF_001188955.3,0,0,0,f__Streptomycetaceae,g__Kitasatospora,p__Actinomycetota
s__SKUL01_sp007129985--GB_GCA_007129985.1,0,0,0,f__SKUL01,g__SKUL01,p__Bacteroidota
s__Gp18-AA60_sp003225335--GB_GCA_003225335.1,1,0,0,f__UBA6911,g__Gp18-AA60,p__Acidobacteriota
s__Hermodarchaeum_sp016550395--GB_GCA_016550395.1,0,0,0,f__Hermodarchaeaceae,g__Hermodarchaeum,p__Asgardarchaeota
s__Bacillus_H_sp900197585--RS_GCF_024362765.1,0,0,0,f__Bacillaceae_D,g__Bacillus_H,p__Bacillota
s__B10-G9_sp018335275--GB_GCA_018335275.1,0,0,0,f__UBA11858,g__B10-G9,p__Chloroflexota
s__JAJZWH01_sp021846765--GB_GCA_021846765.1,0,0,0,f__UBA4665,g__JAJZWH01,p__Patescibacteria
s__Gp13-AA77_sp003224635--GB_GCA_003224635.1,1,0,0,f__UBA7540,g__Gp13-AA77,p__Acidobacteriota
s__Natrarchaeobius_swarupiae--RS_GCF_008245225.1,0,0,0,f__Natrialbaceae,g__Natrarchaeobius,p__Halobacteriota
s__Micrarchaeum_A_sp023380795--GB_GCA_023380795.1,0,0,0,f__Micrarchaeaceae,g__Micrarchaeum_A,p__Micrarchaeota
s__Pedobacter_sp920984665--RS_GCF_920984665.1,1,0,0,f__Sphingobacteriaceae,g__Pedobacter,p__Bacteroidota
s__QMZT01_sp003663325--GB_GCA_003663325.1,0,0,0,f__QMZT01,g__QMZT01,p__Aenigmatarchaeota
s__SLFX01_sp007124045--GB_GCA_007124045.1,0,0,0,f__UBA4055,g__SLFX01,p__Delongbacteria
s__Amaricoccus_sp020637615--GB_GCA_020637615.1,0,0,0,f__Rhodobacteraceae,g__Amaricoccus,p__Pseudomonadota
s__SKNL01_sp007128425--GB_GCA_007128425.1,0,0,0,f__Natronogracilivirgulaceae,g__SKNL01,p__Bacteroidota
s__JADFZP01_sp015232485--GB_GCA_015232485.1,0,0,0,f__Magnetospirillaceae,g__JADFZP01,p__Pseudomonadota
s__JAMCPX01_sp023382265--GB_GCA_023382265.1,0,0,0,f__JAMCPX01,g__JAMCPX01,p__JAMCPX01
s__UBA5388_sp002409975--GB_GCA_002409975.1,0,0,0,f__UBA10575,g__UBA5388,p__Bacillota_G
s__WQXQ01_sp009786455--GB_GCA_009786455.1,0,0,0,f__Breznakiellaceae,g__WQXQ01,p__Spirochaetota
s__Streptomyces_sp001905905--RS_GCF_001905905.1,0,1,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Microbacterium_sp014171575--RS_GCF_014171575.1,1,0,0,f__Microbacteriaceae,g__Microbacterium,p__Actinomycetota
s__SKWO01_sp007128895--GB_GCA_007128895.1,0,0,0,f__SKWO01,g__SKWO01,p__Pseudomonadota
s__Desulfonatronospira_sp007125075--GB_GCA_007125075.1,0,0,0,f__Desulfonatronovibrionaceae,g__Desulfonatronospira,p__Desulfobacterota
s__SZUA-320_sp003246755--GB_GCA_003246755.1,0,0,0,f__GWC2-71-9,g__SZUA-320,p__Gemmatimonadota
s__Agrobacterium_sp900468285--GB_GCA_900468285.1,0,0,0,f__Rhizobiaceae,g__Agrobacterium,p__Pseudomonadota
s__Bog-113_sp003136675--GB_GCA_003136675.1,1,0,0,f__Bryobacteraceae,g__Bog-113,p__Acidobacteriota
s__Pelomonas_sp003963075--GB_GCA_003963075.1,0,0,0,f__Burkholderiaceae_B,g__Pelomonas,p__Pseudomonadota
s__Bacillus_A_clarus--RS_GCF_000746925.1,0,1,0,f__Bacillaceae_G,g__Bacillus_A,p__Bacillota
s__Methylobacterium_soli--RS_GCF_008806385.1,1,0,0,f__Beijerinckiaceae,g__Methylobacterium,p__Pseudomonadota
s__Caccovivens_sp930979925--GB_GCA_930979925.1,0,0,0,f__UBA1242,g__Caccovivens,p__Bacillota_A
s__Palsa-343_sp003166955--GB_GCA_003166955.1,0,0,0,f__Acidobacteriaceae,g__Palsa-343,p__Acidobacteriota
s__Aureimonas_A_sp001425485--RS_GCF_001425485.1,0,0,0,f__Rhizobiaceae,g__Aureimonas_A,p__Pseudomonadota
s__Nitrosomonas_sp902826055--GB_GCA_902826055.1,0,0,0,f__Nitrosomonadaceae,g__Nitrosomonas,p__Pseudomonadota
s__Kitasatospora_sp001424875--RS_GCF_001424875.1,0,0,0,f__Streptomycetaceae,g__Kitasatospora,p__Actinomycetota
s__Nitrospira_A_sp009594855--GB_GCA_016788885.1,0,0,0,f__Nitrospiraceae,g__Nitrospira_A,p__Nitrospirota
s__Chryseobacterium_lathyri--RS_GCF_003290185.1,0,1,0,f__Weeksellaceae,g__Chryseobacterium,p__Bacteroidota
s__SZ-28-30_sp018992565--GB_GCA_018992565.1,0,0,0,f__SZ-28-30,g__SZ-28-30,p__Methanobacteriota_B
s__Roseomonas_C_hellenica--RS_GCF_018129085.1,1,0,0,f__Acetobacteraceae,g__Roseomonas_C,p__Pseudomonadota
s__JAIMBF01_sp023511585--GB_GCA_023511585.1,1,0,0,f__Acetobacteraceae,g__JAIMBF01,p__Pseudomonadota
s__C7867-001_sp021778295--GB_GCA_021778295.1,0,0,0,f__UBA2103,g__C7867-001,p__Patescibacteria
s__UBA1162_sp003142375--GB_GCA_003142375.1,0,0,0,f__UBA5629,g__UBA1162,p__Chloroflexota
s__Duganella_zoogloeoides--GB_GCA_000383895.1,0,0,0,f__Burkholderiaceae,g__Duganella,p__Pseudomonadota
s__MnTg04_sp022572885--GB_GCA_022572885.1,0,0,0,f__MnTg04,g__MnTg04,p__Pseudomonadota
s__Nocardia_suismassiliense--RS_GCF_900269665.1,1,1,1,f__Mycobacteriaceae,g__Nocardia,p__Actinomycetota
s__Palsa-872_sp003139695--GB_GCA_003139695.1,1,0,0,f__Dormibacteraceae,g__Palsa-872,p__Dormibacterota
s__Neobacillus_drentensis--RS_GCF_001591445.1,0,0,0,f__DSM-18226,g__Neobacillus,p__Bacillota
s__JAAZCI01_sp012513365--GB_GCA_012513365.1,0,0,0,f__Wohlfahrtiimonadaceae,g__JAAZCI01,p__Pseudomonadota
s__Palsa-288_sp003142235--GB_GCA_003142235.1,0,0,0,f__Acidobacteriaceae,g__Palsa-288,p__Acidobacteriota
s__Siphonobacter_aquaeclarae--RS_GCF_900103285.1,1,0,0,f__Spirosomaceae,g__Siphonobacter,p__Bacteroidota
s__Azoarcus_C_communis_A--RS_GCF_003111645.1,0,0,0,f__Rhodocyclaceae,g__Azoarcus_C,p__Pseudomonadota
s__Dietzia_timorensis--RS_GCF_001659785.1,0,1,0,f__Mycobacteriaceae,g__Dietzia,p__Actinomycetota
s__Pseudoduganella_umbonata--RS_GCF_014192225.1,0,0,0,f__Burkholderiaceae,g__Pseudoduganella,p__Pseudomonadota
s__AV40_sp003220055--GB_GCA_003220055.1,0,0,0,f__UBA10450,g__AV40,p__Verrucomicrobiota
s__UBA4975_sp002423965--GB_GCA_002423965.1,0,0,0,f__UBA4975,g__UBA4975,p__Bacillota_D
s__Novosphingobium_pentaromativorans--RS_GCF_000767465.1,0,0,0,f__Sphingomonadaceae,g__Novosphingobium,p__Pseudomonadota
s__Pseudocolwellia_agarivorans--RS_GCF_002000085.1,0,0,0,f__Alteromonadaceae,g__Pseudocolwellia,p__Pseudomonadota
s__Magnetominusculus_xianensis--GB_GCA_001541255.1,0,0,0,f__Magnetobacteriaceae,g__Magnetominusculus,p__Nitrospirota
s__Thauera_humireducens--RS_GCF_001051995.2,0,0,0,f__Rhodocyclaceae,g__Thauera,p__Pseudomonadota
s__Clostridioides_difficile_F--GB_GCA_024919175.1,0,1,0,f__Peptostreptococcaceae,g__Clostridioides,p__Bacillota_A
s__Caulobacter_sp001426905--RS_GCF_001426905.1,1,0,0,f__Caulobacteraceae,g__Caulobacter,p__Pseudomonadota
s__Dyadobacter_sp023821985--RS_GCF_023821985.2,0,0,0,f__Spirosomaceae,g__Dyadobacter,p__Bacteroidota
s__Leptospira_gomenensis--RS_GCF_004770155.1,0,0,0,f__Leptospiraceae,g__Leptospira,p__Spirochaetota
s__Corallococcus_carmarthensis--RS_GCF_003611695.1,1,1,1,f__Myxococcaceae,g__Corallococcus,p__Myxococcota
s__Microvirga_tunisiensis--RS_GCF_009296175.1,0,0,0,f__Beijerinckiaceae,g__Microvirga,p__Pseudomonadota
s__Tautonia_rosea--RS_GCF_012958305.1,0,0,0,f__Isosphaeraceae,g__Tautonia,p__Planctomycetota
s__Rahnella_bonaserana--RS_GCF_019049675.1,1,1,1,f__Enterobacteriaceae,g__Rahnella,p__Pseudomonadota
s__Cuniculiplasma_sp021816965--GB_GCA_021816965.1,1,0,0,f__Thermoplasmataceae,g__Cuniculiplasma,p__Thermoplasmatota
s__JAMCVZ01_sp023476565--GB_GCA_023476565.1,0,0,0,f__Dissulfurispiraceae,g__JAMCVZ01,p__Nitrospirota
s__JAIMAT01_sp023511835--GB_GCA_023511835.1,0,0,0,f__JAIMAT01,g__JAIMAT01,p__Bacillota_E
s__Pedobacter_xixiisoli--RS_GCF_900215335.1,0,0,0,f__Sphingobacteriaceae,g__Pedobacter,p__Bacteroidota
s__Nitrospira_F_sp001464735--GB_GCA_001464735.1,0,0,0,f__Nitrospiraceae,g__Nitrospira_F,p__Nitrospirota
s__Pseudomonas_E_kermanshahensis--RS_GCF_014269205.2,0,1,0,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__Plantibacter_sp001423185--RS_GCF_001423185.1,0,1,0,f__Microbacteriaceae,g__Plantibacter,p__Actinomycetota
s__RAAP-2_sp021793515--GB_GCA_021793515.1,0,0,0,f__RAAP-2,g__RAAP-2,p__Actinomycetota
s__Silvibacterium_dinghuense--RS_GCF_004123295.1,1,0,0,f__Acidobacteriaceae,g__Silvibacterium,p__Acidobacteriota
s__Methylotenera_mobilis_B--RS_GCF_000384255.1,1,0,0,f__Methylophilaceae,g__Methylotenera,p__Pseudomonadota
s__Pseudomonas_E_jessenii--RS_GCF_002236115.1,0,0,0,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__Thermomonospora_amylolytica--RS_GCF_003589885.1,0,1,0,f__Streptosporangiaceae,g__Thermomonospora,p__Actinomycetota
s__Bact-11_sp001602845--GB_GCA_001602845.1,0,0,0,f__UBA932,g__Bact-11,p__Bacteroidota
s__AV40_sp003219215--GB_GCA_003219215.1,0,0,0,f__UBA10450,g__AV40,p__Verrucomicrobiota
s__Arthrobacter_F_crystallopoietes--RS_GCF_002849715.1,0,1,0,f__Micrococcaceae,g__Arthrobacter_F,p__Actinomycetota
s__Neobacillus_novalis--RS_GCF_001591805.1,0,0,0,f__DSM-18226,g__Neobacillus,p__Bacillota
s__Pseudomonas_E_tritici--RS_GCF_014268275.3,0,1,0,f__Pseudomonadaceae,g__Pseudomonas_E,p__Pseudomonadota
s__Paraburkholderia_phymatum--RS_GCF_000020045.1,0,0,0,f__Burkholderiaceae,g__Paraburkholderia,p__Pseudomonadota
s__Desulfosporosinus_sp003513495--GB_GCA_003513495.1,0,0,0,f__Desulfitobacteriaceae,g__Desulfosporosinus,p__Bacillota_B
s__JAKAQQ01_sp021839245--GB_GCA_021839245.1,0,0,0,f__JAKAQQ01,g__JAKAQQ01,p__Pseudomonadota
s__Sphingobium_bisphenolicum--GB_GCA_024349785.1,0,0,0,f__Sphingomonadaceae,g__Sphingobium,p__Pseudomonadota
s__Lustribacter_telmatis--GB_GCA_003164045.1,0,0,0,f__Baltobacteraceae,g__Lustribacter,p__Eremiobacterota
s__Streptomyces_cinerochromogenes--RS_GCF_014648635.1,0,0,0,f__Streptomycetaceae,g__Streptomyces,p__Actinomycetota
s__Microbacterium_sediminis--RS_GCF_004564075.1,0,0,0,f__Microbacteriaceae,g__Microbacterium,p__Actinomycetota
s__JAAZPG01_sp012797375--GB_GCA_012797375.1,0,0,0,f__UBA4085,g__JAAZPG01,p__Acidobacteriota
s__Orenia_marismortui--RS_GCF_000379025.1,0,0,0,f__Halobacteroidaceae,g__Orenia,p__Bacillota_F
s__Psychrobacter_alimentarius_A--RS_GCF_001606025.1,0,0,0,f__Moraxellaceae,g__Psychrobacter,p__Pseudomonadota
s__TMED27_sp020638335--GB_GCA_020638335.1,0,0,0,f__Micavibrionaceae,g__TMED27,p__Pseudomonadota
s__Metabacillus_sediminilitoris--RS_GCF_009720625.1,0,1,0,f__Bacillaceae,g__Metabacillus,p__Bacillota
s__DTJG01_sp023819255--GB_GCA_023819255.1,0,0,0,f__DTJG01,g__DTJG01,p__Ratteibacteria
s__Myxococcus_macrosporus--RS_GCF_002305895.1,1,1,1,f__Myxococcaceae,g__Myxococcus,p__Myxococcota
s__UBA5189_sp003250155--GB_GCA_003250155.1,1,0,0,f__CSP1-4,g__UBA5189,p__Chloroflexota
s__Luteitalea_sp001464065--GB_GCA_001464065.1,0,0,0,f__Vicinamibacteraceae,g__Luteitalea,p__Acidobacteriota
